ts_ms,year,mon,day,hr,min,sec,lat,lon,speed,alt,temp_c,pressure_pa,humidity_pct,voc_ohm,noise_energy,sweat_level,accel_freq,accel_ampl,accel_energy,accel_dir
559160,2025,5,22,21,14,29,45.79386,15.96228,3.80,162.80,2150,99450,55728,719710,2189,2366,243.90,246545.03,681813024768,0
560120,2025,5,22,21,14,30,45.79386,15.96223,4.13,162.60,2150,99450,55728,719710,12432,2379,248.29,290280.66,674062671872,0
561160,2025,5,22,21,14,31,45.79385,15.96218,4.10,162.20,2153,99452,55661,719710,6043,2393,248.29,290280.66,674062671872,0
562200,2025,5,22,21,14,32,45.79383,15.96213,4.46,161.90,2154,99444,55557,718166,1610,2400,248.29,290280.66,674062671872,0
563200,2025,5,22,21,14,33,45.79381,15.96209,4.43,161.80,2153,99456,55395,722819,15757,2358,248.29,290280.66,674062671872,0
564190,2025,5,22,21,14,34,45.79376,15.96207,5.48,161.60,2152,99456,55193,725169,5928,2338,248.29,290280.66,674062671872,0
565150,2025,5,22,21,14,35,45.79369,15.96207,6.81,161.50,2152,99456,55014,725169,7594,2335,248.29,290280.66,674062671872,0
566120,2025,5,22,21,14,36,45.79362,15.96205,7.91,161.70,2152,99456,55014,725169,16905,2299,248.29,290280.66,674062671872,0
567160,2025,5,22,21,14,37,45.79354,15.96205,8.48,161.50,2152,99456,54875,727533,24492,2274,248.29,290280.66,674062671872,0
568150,2025,5,22,21,14,38,45.79342,15.96209,8.07,161.90,2150,99456,54706,728325,5197,2264,248.29,290280.66,674062671872,0
569190,2025,5,22,21,14,39,45.79335,15.96210,8.06,161.90,2149,99456,54536,735528,2531,2250,248.29,290280.66,674062671872,0
570140,2025,5,22,21,14,40,45.79328,15.96210,7.86,162.00,2150,99464,54339,736337,9671,2240,248.29,290280.66,674062671872,0
571160,2025,5,22,21,14,41,45.79321,15.96209,7.64,162.00,2149,99468,54124,740410,3881,2263,248.29,290280.66,674062671872,0
572130,2025,5,22,21,14,42,45.79314,15.96209,7.42,162.00,2149,99468,54124,740410,5957,2268,248.05,342049.31,664658380800,0
573160,2025,5,22,21,14,43,45.79308,15.96208,6.94,161.90,2148,99468,53997,745357,11866,2274,248.05,342049.31,664658380800,0
574130,2025,5,22,21,14,44,45.79302,15.96208,6.82,161.70,2147,99468,53947,736337,1315,2277,248.05,342049.31,664658380800,0
575150,2025,5,22,21,14,45,45.79296,15.96208,6.42,161.50,2146,99466,53918,733111,21021,2292,248.05,342049.31,664658380800,0
576100,2025,5,22,21,14,46,45.79290,15.96208,6.12,161.40,2146,99474,53906,733915,13855,2296,248.05,342049.31,664658380800,0
577140,2025,5,22,21,14,47,45.79285,15.96209,5.58,161.30,2146,99474,53930,737148,2641,2296,248.05,342049.31,664658380800,0
578110,2025,5,22,21,14,48,45.79280,15.96209,4.98,161.10,2146,99474,53930,737148,2479,2299,248.05,342049.31,664658380800,0
579150,2025,5,22,21,14,49,45.79276,15.96208,4.50,161.00,2146,99474,53968,740410,2847,2303,248.05,342049.31,664658380800,0
580150,2025,5,22,21,14,50,45.79272,15.96204,3.91,161.20,2146,99470,53918,734721,5418,2302,248.05,342049.31,664658380800,0
581240,2025,5,22,21,14,51,45.79270,15.96199,4.43,161.50,2147,99466,53889,735528,2266,2310,248.05,342049.31,664658380800,0
583100,2025,5,22,21,14,53,45.79268,15.96186,5.03,161.50,2147,99466,53941,731509,2410,2321,248.05,342049.31,664658380800,0
584140,2025,5,22,21,14,54,45.79268,15.96179,5.32,161.40,2147,99466,54003,733111,985,2310,248.05,342049.31,664658380800,0
585110,2025,5,22,21,14,55,45.79268,15.96172,5.68,161.40,2147,99466,54003,733111,11629,2302,243.65,250855.98,672874242048,0
586130,2025,5,22,21,14,56,45.79268,15.96165,5.48,161.30,2148,99466,54123,734721,4679,2303,243.65,250855.98,672874242048,0
587150,2025,5,22,21,14,57,45.79268,15.96157,5.47,161.10,2147,99460,54206,734721,1907,2281,243.65,250855.98,672874242048,0
588110,2025,5,22,21,14,58,45.79268,15.96150,5.49,161.10,2148,99462,54274,735528,4255,2278,243.65,250855.98,672874242048,0
589140,2025,5,22,21,14,59,45.79268,15.96143,5.49,161.20,2148,99462,54363,738776,8381,2273,243.65,250855.98,672874242048,0
590180,2025,5,22,21,15,0,45.79268,15.96135,5.51,161.30,2148,99466,54369,733915,2948,2277,243.65,250855.98,672874242048,0
591130,2025,5,22,21,15,1,45.79268,15.96128,5.51,161.30,2148,99466,54369,733915,22620,2266,243.65,250855.98,672874242048,0
592170,2025,5,22,21,15,2,45.79268,15.96121,5.33,161.10,2148,99458,54338,737961,4381,2276,243.65,250855.98,672874242048,0
593160,2025,5,22,21,15,3,45.79268,15.96114,5.49,160.80,2150,99460,54364,740410,3185,3532,243.65,250855.98,672874242048,0
594120,2025,5,22,21,15,4,45.79267,15.96107,5.22,160.70,2152,99464,54393,738776,2339,3549,243.65,250855.98,672874242048,0
595160,2025,5,22,21,15,5,45.79267,15.96100,5.38,160.90,2148,99462,54394,739592,2477,3543,243.65,250855.98,672874242048,0
596120,2025,5,22,21,15,6,45.79268,15.96093,5.73,160.80,2149,99466,54409,733915,1392,3556,243.65,250855.98,672874242048,0
597150,2025,5,22,21,15,7,45.79268,15.96086,5.26,160.70,2149,99466,54409,733915,7236,2294,244.14,242679.09,671612684288,0
598120,2025,5,22,21,15,8,45.79268,15.96079,5.28,160.60,2147,99466,54357,737148,7102,2287,244.14,242679.09,671612684288,0
599160,2025,5,22,21,15,9,45.79267,15.96073,5.40,160.60,2147,99462,54237,735528,1311,2270,244.14,242679.09,671612684288,0
600130,2025,5,22,21,15,10,45.79267,15.96066,5.19,160.60,2147,99468,54154,737148,6684,2280,244.14,242679.09,671612684288,0
601170,2025,5,22,21,15,11,45.79267,15.96059,5.19,160.50,2147,99462,54049,737961,2196,2273,244.14,242679.09,671612684288,0
602140,2025,5,22,21,15,12,45.79267,15.96052,5.30,160.50,2145,99468,54038,737148,10943,2274,244.14,242679.09,671612684288,0
603180,2025,5,22,21,15,13,45.79267,15.96045,5.51,160.70,2145,99468,54038,737148,6598,2299,244.14,242679.09,671612684288,0
604170,2025,5,22,21,15,14,45.79268,15.96038,5.66,160.80,2146,99460,54031,737961,279,2276,244.14,242679.09,671612684288,0
606160,2025,5,22,21,15,16,45.79268,15.96024,5.53,161.00,2147,99466,54003,735528,830,2251,244.14,242679.09,671612684288,0
607160,2025,5,22,21,15,17,45.79268,15.96017,4.26,161.00,2148,99466,54055,730710,3405,2243,244.14,242679.09,671612684288,0
608140,2025,5,22,21,15,18,45.79268,15.96013,2.44,161.50,2152,99464,54122,729913,3948,2213,244.14,242679.09,671612684288,0
609130,2025,5,22,21,15,19,45.79269,15.96011,1.31,161.60,2153,99464,54236,739592,503,2197,244.14,242679.09,671612684288,0
610120,2025,5,22,21,15,20,45.79270,15.96009,1.28,161.70,2153,99464,54236,739592,2254,2181,248.29,271257.53,687129577472,0
611170,2025,5,22,21,15,21,45.79271,15.96007,2.48,161.80,2157,99470,54223,734721,3618,2166,248.29,271257.53,687129577472,0
612130,2025,5,22,21,15,22,45.79272,15.96003,3.01,162.00,2158,99464,54265,728325,1985,2134,248.29,271257.53,687129577472,0
613170,2025,5,22,21,15,23,45.79272,15.95999,3.44,162.20,2160,99464,54406,718166,2922,2112,248.29,271257.53,687129577472,0
614140,2025,5,22,21,15,24,45.79273,15.95995,3.24,163.00,2160,99470,54545,722819,7943,2088,248.29,271257.53,687129577472,0
615130,2025,5,22,21,15,25,45.79275,15.95990,3.52,163.50,2162,99462,54589,727533,15676,2080,248.29,271257.53,687129577472,0
616170,2025,5,22,21,15,26,45.79276,15.95985,3.63,164.40,2162,99462,54589,727533,7691,2070,248.29,271257.53,687129577472,0
617150,2025,5,22,21,15,27,45.79277,15.95981,3.03,165.60,2163,99464,54559,729913,7063,2067,248.29,271257.53,687129577472,0
618150,2025,5,22,21,15,28,45.79278,15.95977,2.41,165.90,2166,99468,54524,733111,4387,2077,248.29,271257.53,687129577472,0
619110,2025,5,22,21,15,29,45.79279,15.95975,1.47,166.70,2172,99462,54457,735528,2690,2088,248.29,271257.53,687129577472,0
620150,2025,5,22,21,15,30,45.79279,15.95972,2.02,166.90,2173,99466,54368,734721,4194,2095,248.29,271257.53,687129577472,0
621120,2025,5,22,21,15,31,45.79278,15.95969,2.42,167.00,2175,99466,54277,734721,1929,2106,248.29,271257.53,687129577472,0
622160,2025,5,22,21,15,32,45.79278,15.95966,2.84,167.10,2175,99466,54277,734721,719,2143,245.61,445175.78,605387261952,0
623140,2025,5,22,21,15,33,45.79278,15.95962,3.34,167.40,2176,99460,54236,737961,3998,2138,245.61,445175.78,605387261952,0
624180,2025,5,22,21,15,34,45.79278,15.95958,3.16,167.50,2178,99452,54238,731509,7629,2118,245.61,445175.78,605387261952,0
625170,2025,5,22,21,15,35,45.79279,15.95954,3.00,168.20,2180,99460,54255,728325,1215,2127,245.61,445175.78,605387261952,0
626160,2025,5,22,21,15,36,45.79279,15.95950,2.81,168.30,2182,99464,54335,731509,1886,2111,245.61,445175.78,605387261952,0
628130,2025,5,22,21,15,38,45.79279,15.95943,3.12,168.80,2183,99462,54396,726743,18533,2137,245.61,445175.78,605387261952,0
629190,2025,5,22,21,15,39,45.79277,15.95941,3.33,169.20,2186,99470,54424,726743,9388,2133,245.61,445175.78,605387261952,0
630170,2025,5,22,21,15,40,45.79277,15.95937,2.91,169.50,2186,99470,54424,726743,20468,2109,245.61,445175.78,605387261952,0
631140,2025,5,22,21,15,41,45.79276,15.95934,3.24,170.10,2187,99464,54497,727533,7332,2061,245.61,445175.78,605387261952,0
632180,2025,5,22,21,15,42,45.79277,15.95928,3.42,171.60,2188,99464,54472,729118,15309,2023,245.61,445175.78,605387261952,0
633140,2025,5,22,21,15,43,45.79277,15.95923,3.38,171.60,2190,99464,54369,727533,13151,1943,245.61,445175.78,605387261952,0
634120,2025,5,22,21,15,44,45.79277,15.95919,3.17,171.60,2192,99464,54438,726743,4610,1982,245.61,445175.78,605387261952,0
635160,2025,5,22,21,15,45,45.79277,15.95916,1.84,171.80,2196,99472,54363,732309,10224,2056,245.12,253437.16,642923569152,0
636130,2025,5,22,21,15,46,45.79277,15.95914,1.14,172.30,2196,99472,54363,732309,22990,2070,245.12,253437.16,642923569152,0
637110,2025,5,22,21,15,47,45.79277,15.95912,0.06,176.90,2199,99462,54202,726743,470086,2057,245.12,253437.16,642923569152,0
638150,2025,5,22,21,15,48,45.79277,15.95912,0.00,176.90,2200,99462,54027,732309,9825,3388,245.12,253437.16,642923569152,0
639120,2025,5,22,21,15,49,45.79277,15.95912,0.00,176.80,2203,99460,53866,733915,9430,3400,245.12,253437.16,642923569152,0
640170,2025,5,22,21,15,50,45.79277,15.95912,0.00,176.70,2204,99466,53697,728325,4246,3348,245.12,253437.16,642923569152,0
641210,2025,5,22,21,15,51,45.79277,15.95912,0.00,176.70,2205,99464,53511,737961,22050,3355,245.12,253437.16,642923569152,0
642190,2025,5,22,21,15,52,45.79277,15.95911,0.14,176.90,2205,99464,53511,737961,17084,2040,245.12,253437.16,642923569152,0
643170,2025,5,22,21,15,53,45.79275,15.95909,2.08,177.20,2207,99464,53291,738776,16030,1947,245.12,253437.16,642923569152,0
644130,2025,5,22,21,15,54,45.79274,15.95906,2.47,177.70,2208,99464,53071,737148,9777,1822,245.12,253437.16,642923569152,0
645110,2025,5,22,21,15,55,45.79273,15.95902,3.30,178.40,2209,99460,52879,738776,3589,1797,245.12,253437.16,642923569152,0
646170,2025,5,22,21,15,56,45.79273,15.95897,3.67,178.60,2209,99464,52824,734721,4616,1759,245.12,253437.16,642923569152,0
648130,2025,5,22,21,15,58,45.79272,15.95887,3.79,179.00,2209,99460,52760,732309,3265,1761,245.12,258490.66,706774894592,0
649080,2025,5,22,21,15,59,45.79271,15.95882,3.89,179.10,2208,99464,52771,733111,19288,3058,245.12,258490.66,706774894592,0
650130,2025,5,22,21,16,0,45.79268,15.95879,3.77,179.20,2208,99464,52771,733111,27757,3048,245.12,258490.66,706774894592,0
651190,2025,5,22,21,16,1,45.79266,15.95876,3.54,179.30,2208,99464,52726,725955,20603,3046,245.12,258490.66,706774894592,0
652150,2025,5,22,21,16,2,45.79263,15.95874,3.79,179.30,2208,99464,52820,729118,7877,3039,245.12,258490.66,706774894592,0
653120,2025,5,22,21,16,3,45.79259,15.95873,3.87,179.30,2208,99458,52802,733111,27190,1734,245.12,258490.66,706774894592,0
654150,2025,5,22,21,16,4,45.79255,15.95871,4.12,179.40,2205,99452,52920,732309,10096,1731,245.12,258490.66,706774894592,0
655100,2025,5,22,21,16,5,45.79252,15.95868,4.11,179.40,2201,99462,52944,743701,14099,1720,245.12,258490.66,706774894592,0
656080,2025,5,22,21,16,6,45.79249,15.95866,4.15,179.40,2201,99462,52944,743701,7968,1710,245.12,258490.66,706774894592,0
657090,2025,5,22,21,16,7,45.79246,15.95864,4.03,179.50,2202,99454,52963,737148,9334,1700,245.12,258490.66,706774894592,0
658100,2025,5,22,21,16,8,45.79242,15.95863,3.84,179.40,2200,99460,52975,742052,7454,1674,245.12,258490.66,706774894592,0
659130,2025,5,22,21,16,9,45.79239,15.95862,3.70,179.40,2201,99462,53006,741230,2977,1671,248.29,234473.80,718157979648,0
660110,2025,5,22,21,16,10,45.79236,15.95861,3.37,179.40,2205,99458,52997,732309,12910,1720,248.29,234473.80,718157979648,0
661150,2025,5,22,21,16,11,45.79234,15.95857,2.80,179.60,2209,99458,53151,725169,6735,1793,248.29,234473.80,718157979648,0
662140,2025,5,22,21,16,12,45.79231,15.95857,1.59,179.60,2209,99458,53151,725169,15996,1881,248.29,234473.80,718157979648,0
663120,2025,5,22,21,16,13,45.79230,15.95858,1.08,179.40,2213,99470,53312,722040,13520,1989,248.29,234473.80,718157979648,0
664140,2025,5,22,21,16,14,45.79229,15.95858,0.86,179.70,2215,99470,53426,723601,7608,1997,248.29,234473.80,718157979648,0
665170,2025,5,22,21,16,15,45.79229,15.95858,0.69,179.90,2216,99458,53529,720485,14007,1942,248.29,234473.80,718157979648,0
666160,2025,5,22,21,16,16,45.79229,15.95859,0.00,180.10,2220,99460,53563,712812,5797,1849,248.29,234473.80,718157979648,0
668140,2025,5,22,21,16,18,45.79229,15.95860,0.00,179.90,2223,99464,53541,712054,15110,1748,248.29,234473.80,718157979648,0
669120,2025,5,22,21,16,19,45.79229,15.95860,0.00,179.90,2225,99470,53461,706045,20922,1643,248.29,234473.80,718157979648,0
670130,2025,5,22,21,16,20,45.79229,15.95861,0.05,179.90,2225,99470,53461,706045,3860,1623,248.29,234473.80,718157979648,0
671140,2025,5,22,21,16,21,45.79229,15.95861,0.04,180.00,2228,99462,53390,713572,8970,1856,248.29,234473.80,718157979648,0
672100,2025,5,22,21,16,22,45.79229,15.95861,0.00,180.10,2231,99458,53322,711297,3023,2267,249.51,234112.41,656419653632,0
673120,2025,5,22,21,16,23,45.79229,15.95861,0.00,180.10,2231,99468,53228,708286,11070,2509,249.51,234112.41,656419653632,0
674150,2025,5,22,21,16,24,45.79229,15.95861,0.00,180.10,2233,99460,53138,709037,17958,2550,249.51,234112.41,656419653632,0
675090,2025,5,22,21,16,25,45.79229,15.95861,0.00,180.10,2236,99468,53009,716628,18416,2551,249.51,234112.41,656419653632,0
676120,2025,5,22,21,16,26,45.79229,15.95861,0.00,180.10,2236,99468,53009,716628,6520,2423,249.51,234112.41,656419653632,0
677150,2025,5,22,21,16,27,45.79229,15.95861,0.00,180.10,2239,99466,52870,715097,12222,2087,249.51,234112.41,656419653632,0
678130,2025,5,22,21,16,28,45.79229,15.95861,0.00,180.10,2242,99464,52715,712054,22280,1938,249.51,234112.41,656419653632,0
679110,2025,5,22,21,16,29,45.79229,15.95861,0.00,180.10,2245,99464,52607,709037,12041,1987,249.51,234112.41,656419653632,0
680130,2025,5,22,21,16,30,45.79229,15.95861,0.00,180.10,2247,99458,52536,709789,5707,2177,249.51,234112.41,656419653632,0
681110,2025,5,22,21,16,31,45.79229,15.95861,0.00,180.10,2251,99460,52531,710542,21764,2194,249.51,234112.41,656419653632,0
682130,2025,5,22,21,16,32,45.79229,15.95861,0.00,180.10,2251,99460,52531,710542,10847,2169,249.51,234112.41,656419653632,0
683110,2025,5,22,21,16,33,45.79229,15.95861,0.00,180.10,2254,99454,52525,703818,5114,2140,249.51,234112.41,656419653632,0
684140,2025,5,22,21,16,34,45.79229,15.95861,0.00,180.10,2257,99462,52494,705301,682,2117,244.63,202610.55,696539881472,0
685110,2025,5,22,21,16,35,45.79229,15.95861,0.00,180.10,2260,99460,52470,702341,6491,1927,244.63,202610.55,696539881472,0
686140,2025,5,22,21,16,36,45.79229,15.95861,0.00,180.10,2262,99458,52446,697946,4948,1904,244.63,202610.55,696539881472,0
